mpn;gender;contact_material;contact_plating;color;housing_color;housing_material;mounting_style;number_of_contacts;number_of_positions;number_of_rows;orientation;pin_pitch;material;size_diameter;size_length;size_height;size_width
510-91-144-13-041001;;Beryllium Copper;Gold;;;;Through Hole;144;;;;;;;0.03302;0.00419;0.03302
510-91-144-12-000001;;Beryllium Copper;Gold;;;;Through Hole;144;;;;;;;0.03048;0.00419;0.03048
510-91-149-15-061001;;Beryllium Copper;Gold;;;;Through Hole;149;;;;;;;0.0381;0.00419;0.0381
510-93-142-15-085001;;Beryllium Copper;Gold;;;;Through Hole;142;;;;;;;0.0381;0.00419;0.0381
510-93-149-15-061001;;Beryllium Copper;Gold;;;;Through Hole;149;;;;;;;0.0381;0.00419;0.0381
510-93-146-17-101001;;Beryllium Copper;Gold;;;;Through Hole;146;;;;;;;0.04318;0.00419;0.04318
510-93-145-13-041001;;Beryllium Copper;Gold;;;;Through Hole;145;;;;;;;0.03302;0.00419;0.03302
510-93-144-12-000001;;Beryllium Copper;Gold;;;;Through Hole;144;;;;;;;0.03048;0.00419;0.03048
510-93-141-15-081001;;Beryllium Copper;Gold;;;;Through Hole;141;;;;;;;0.0381;0.00419;0.0381
510-93-136-14-051001;;Beryllium Copper;Gold;;;;Through Hole;136;;;;;;;0.03556;0.00419;0.03556
510-91-146-17-101001;;Beryllium Copper;Gold;;;;Through Hole;146;;;;;;;0.04318;0.00419;0.04318
510-91-145-17-001001;;Beryllium Copper;Gold;;;;Through Hole;145;;;;;;;0.04318;0.00419;0.04318
510-93-149-15-063001;;Beryllium Copper;Gold;;;;Through Hole;149;;;;;;;0.0381;0.00419;0.0381
510-91-145-15-061001;;Beryllium Copper;Gold;;;;Through Hole;145;;;;;;;0.0381;0.00419;0.0381
510-93-145-15-001001;;Beryllium Copper;Gold;;;;Through Hole;145;;;;;;;0.0381;0.00419;0.0381
510-91-136-14-051001;;Beryllium Copper;Gold;;;;Through Hole;136;;;;;;;0.03556;0.00419;0.03556
510-91-145-15-002001;;Beryllium Copper;Gold;;;;Through Hole;145;;;;;;;0.0381;0.00419;0.0381
510-93-144-15-081001;;Beryllium Copper;Gold;;;;Through Hole;144;;;;;;;0.0381;0.00419;0.0381
5188399-1;Male;Phosphor Bronze;Tin;;Gray;Polyester;PCB;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
100668-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
188834-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
5188834-1;Male;Phosphor Bronze;Gold;Gray;Gray;Polyester;Through Hole;154;154;5;Vertical;0.002;Polyester;;0.0499;0.01345;0.0154
188835-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0439;0.01345;0.0154
5188835-1;Male;Phosphor Bronze;Nickel;Gray;Gray;Polyester;Through Hole;154;154;5;Vertical;0.002;;;0.0439;0.01345;0.0154
5650907-5;Male;Copper Alloy;Tin;Gray;Gray;Polyester;Through Hole;150;150;3;Right Angle;0.00254;;;0.1397;0.0111;0.01262
5100668-1;Male;Phosphor Bronze;Gold over Nickel;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
2-5767004-5;Female;Copper Alloy;Tin;Black;Black;Plastic;Surface Mount;152;152;2;Vertical;0.000635;;;0.0635;0.005994;0.00691
1-5767007-1;Male;Copper Alloy;Tin;Black;Black;Plastic;Surface Mount;152;152;2;Vertical;0.000635;;;0.0635;0.006375;0.005283
5352128-1;Male;Phosphor Bronze;Gold;Gray;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0439;0.01345;0.0154
5352332-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;Polyester;;0.0499;0.01345;0.0154
202799-2;;;;Black;Black;Plastic;Panel;160;160;13;;;;;0.06985;0.04638;0.02324
10018783-10203TLF;Female;Copper Alloy;Gold over Nickel;;Black;Nylon;Panel;164;164;;;0.001;;;0.089;0.01125;0.0074
5188578-1;Male;Phosphor Bronze;Tin;;Gray;Polyester;PCB;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
10016537-101LF;Female;Copper Alloy;Gold over Nickel;;;;Through Hole;150;150;10;;0.002;;;0.0239;0.0107;0.0199
10034475-101LF;Female;Copper Alloy;Gold;;;;Through Hole;150;150;10;;0.002;;;0.0199;0.01945;0.0343
87715-9306;Female;Phosphor Bronze;Gold;Black;Black;Nylon;Through Hole;164;164;2;;0.001;;;0.089;0.01125;0.0075
10035146-101LF;Female;;Gold;;;;Through Hole;150;150;10;;0.003;;;0.0239;0.0107;0.0299
10018783-10113TLF;Male;Copper Alloy;Gold over Nickel;;Black;Nylon;Panel;164;164;;;0.001;;;0.089;0.01125;0.0074
10025613-101LF;Male;Copper Alloy;Gold over Nickel;;;;Through Hole;150;150;10;;0.002;;;0.0219;0.01985;0.038
5650405-5;Female;Copper Alloy;Tin;Gray;Gray;Polyester;Through Hole;150;150;3;Vertical;0.00254;;;0.1397;0.0115;0.01049
202799-1;Male;;;Blue;Blue;Diallyl Phthalate;Panel;160;160;;;;;;0.06985;0.02324;0.04638
532431-8;Female;Copper Alloy;Tin;Natural;Natural;Thermoplastic;Through Hole;165;165;3;Right Angle;0.00254;;;0.15875;0.008484;0.009144
532448-5;Male;Phosphor Bronze;Tin;Black;Brown;Plastic;Through Hole;160;160;4;Vertical;0.00254;;;0.12065;0.011735;0.014732
532433-7;Male;Phosphor Bronze;Tin;Black;Brown;Plastic;Through Hole;150;150;3;Vertical;0.00254;;;0.14605;0.011735;0.012192
532433-8;Male;Phosphor Bronze;Tin;Black;Brown;Plastic;Through Hole;165;165;3;Vertical;0.00254;;;0.15875;0.011735;0.012192
61082-161400LF;Female;Copper Alloy;Gold over Nickel;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0037;0.006
532903-5;Female;Copper Alloy;Tin;Brown;Brown;Plastic;Through Hole;160;160;4;Right Angle;0.00254;;;0.12065;0.011684;0.02093
533268-7;Female;Copper Alloy;Tin Lead;Natural;Brown;Plastic;Through Hole;150;150;3;Right Angle;0.00254;;;0.14605;0.009144;0.01839
202800-2;Female;;;Black;Black;Plastic;Panel;160;160;13;;;;;0.06985;0.04638;0.02324
1-532430-4;Male;Phosphor Bronze;Tin;Natural;Brown;Plastic;Through Hole;150;150;2;Vertical;0.00254;;;0.20955;0.011735;0.009652
202800-1;Female;;;Blue;Blue;Diallyl Phthalate;Panel;160;160;;;;;;0.06985;0.02324;0.04638
188399-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
5650875-5;Female;Copper Alloy;Tin;Gray;Gray;Plastic;Through Hole;150;150;3;Right Angle;0.00254;;;0.139598;0.01049;0.01758
SOLC-140-02-S-Q;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;160;160;4;;0.00127;;;0.05131;0.00406;0.00635
QSE-080-01-L-D-A;Female;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.08127;0.00305;0.00724
61082-163400LF;Female;Copper Alloy;Gold over Nickel;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0117;0.0068
5106509-1;Male;Phosphor Bronze;Nickel;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
61082-162400LF;Female;Copper Alloy;Gold over Nickel;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0077;0.0068
188578-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
650911-5;Male;Brass;Tin Lead;Gray;Gray;Polyester;Through Hole;150;150;3;Vertical;0.00254;;;0.140589;0.01151;0.010998
2-767004-5;Female;Copper Alloy;Tin Lead;Black;Black;Plastic;Surface Mount;152;152;2;Vertical;0.000635;;;0.0635;0.005994;0.006909
5352712-1;Male;Phosphor Bronze;Gold;Gray;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0439;0.01345;0.0154
1-767007-1;Male;Copper Alloy;Tin Lead;Black;Black;Plastic;Surface Mount;152;152;2;Vertical;0.000635;;;0.0635;0.006375;0.005283
1658390-1;Female;Copper Alloy;Gold;;Black;;Through Hole;160;;;;;Copper Alloy;;0.05725;0.0255;0.06325
650907-5;Male;Brass;Tin Lead;;Gray;Polyester;Through Hole;150;150;3;Right Angle;0.00254;;;0.1397;0.0111;0.01262
61083-164402LF;;Brass;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0077;0.006
10018783-10103TLF;;Copper Alloy;Gold over Nickel;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
61082-162402LF;;Beryllium Copper;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0077;0.0068
533286-5;Male;Phosphor Bronze;Tin;Black;Brown;Plastic;Through Hole;160;160;4;Right Angle;0.00254;;;0.12065;0.014732;0.022403
533268-8;Female;Copper Alloy;Tin Lead;Natural;Brown;Plastic;Through Hole;165;165;3;Right Angle;0.00254;;;0.15875;0.009144;0.01839
FX10A-140S/14-SV(71);Female;Phosphor Bronze;Gold;;Beige;Plastic;Surface Mount;154;154;2;Vertical;0.0005;;;0.0491;0.0032;0.0073
767003-8;Male;Copper Alloy;Nickel;Black;Black;Plastic;Surface Mount;152;152;2;Vertical;0.00254;;;0.0635;0.010795;0.005283
532436-5;Male;Phosphor Bronze;Tin;Black;Brown;Plastic;Through Hole;160;160;4;Vertical;0.00254;;;0.12065;0.011735;0.014732
535080-5;Female;Phosphor Bronze;Gold Flash;;Gray;Polyester;Through Hole;150;150;3;Vertical;0.00254;;;0.1397;0.0115;0.01049
MLE-175-01-G-DV;Female;Beryllium Copper;Gold;;Black;Plastic;Surface Mount;150;150;2;;0.001;;;0.0752;0.00312;0.00307
10037324-101LF;Male;;Gold;;;;Through Hole;150;150;10;;0.003;;;0.0319;0.01985;0.038
10018783-11013TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
532431-7;Female;Copper Alloy;Tin;Natural;Natural;Thermoplastic;Through Hole;150;150;3;Right Angle;0.00254;;;0.14605;0.008484;0.009144
5650404-5;Female;Copper Alloy;Tin;Gray;Gray;Polyester;Through Hole;150;150;3;Vertical;0.00254;;;0.1397;0.0115;0.0106
1-532825-4;Female;Copper Alloy;Tin;Natural;Brown;Plastic;Through Hole;150;150;2;Right Angle;0.00254;;;0.20955;0.006604;0.015342
5532436-5;Male;Phosphor Bronze;Tin;Brown;Brown;Thermoplastic;Through Hole;160;160;4;Vertical;0.00254;;;0.12065;0.01173;0.01473
TOLC-140-02-S-Q;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;160;160;4;;0.00127;;;0.05334;0.00508;0.00813
532434-5;Female;Copper Alloy;Tin;Natural;Brown;Plastic;Through Hole;160;160;4;Right Angle;0.00254;;;0.12065;0.011024;0.02093
10018784-10213TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
QTE-080-04-L-D-A;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.08;0.01524;0.00597
352128-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0439;0.01345;0.0154
CLE-175-01-G-DV;Female;Beryllium Copper;Gold;Black;Black;Plastic;Surface Mount;150;150;2;;0.0008;;;0.06;0.00312;0.00318
CLE-181-01-G-DV;Female;Beryllium Copper;Gold;;Black;Plastic;Surface Mount;162;162;2;;0.0008;;;0.0648;0.00312;0.00318
CLE-177-01-G-DV;Female;Beryllium Copper;Gold;;Black;Plastic;Surface Mount;154;154;2;;0.0008;;;0.0616;0.00312;0.00318
CLE-180-01-G-DV;Female;Beryllium Copper;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.064;0.00312;0.00318
CLE-178-01-G-DV;Female;Beryllium Copper;Gold;;Black;Plastic;Surface Mount;156;156;2;;0.0008;;;0.0624;0.00312;0.00318
CLE-182-01-G-DV;Female;Beryllium Copper;Gold;;Black;Plastic;Surface Mount;164;164;2;;0.0008;;;0.0656;0.00312;0.00318
CLE-179-01-G-DV;Female;Beryllium Copper;Gold;;Black;Plastic;Surface Mount;158;158;2;;0.0008;;;0.0632;0.00312;0.00318
CLE-176-01-G-DV;Female;Beryllium Copper;Gold;;Black;Plastic;Surface Mount;152;152;2;;0.0008;;;0.0608;0.00312;0.00318
61083-161402LF;;Brass;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0047;0.006
QTE-080-03-L-D-A;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.08;0.010267;0.00597
534974-8;;Phosphor Bronze;Tin;;;Thermoplastic;Through Hole;150;150;3;Right Angle;0.00254;;;0.133553;0.008585;0.010414
FTE-180-01-G-DV;Male;Phosphor Bronze;Gold;;Black;Plastic;Solder;160;160;2;;0.0008;;;0.064;0.00138;0.00305
FTE-180-01-G-DH;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.064;0.00305;0.00138
FTE-176-01-G-DV;Male;Phosphor Bronze;Gold;;Black;Plastic;Solder;152;152;2;;0.0008;;;0.0608;0.00138;0.00305
FTE-175-01-G-DV;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Solder;150;150;2;;0.0008;;;0.06;0.00138;0.00305
FTE-181-01-G-DV;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;162;162;2;;0.0008;;;0.0648;0.00138;0.00305
FTMH-175-03-L-DV;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;150;150;2;;0.00254;;;0.075;0.00149;0.00317
FX10A-140P/14-SV1(71);Male;Phosphor Bronze;Gold;;Beige;Plastic;Surface Mount;154;154;2;;0.0005;;;0.0491;0.0045;0.0059
10018784-11003TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
FTE-182-01-G-DV;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;164;164;2;;0.0008;;;0.0656;0.00138;0.00305
FTMH-175-03-L-DH;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;150;150;2;;0.00254;;;0.075;0.00317;0.00149
FTE-178-01-G-DV;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;156;156;2;;0.0008;;;0.0624;0.00138;0.00305
61082-161402LF;;Beryllium Copper;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0037;0.006
FTE-177-01-G-DV;Male;Phosphor Bronze;Gold;;Black;Plastic;Solder;154;154;2;;0.0008;;;0.0616;0.00138;0.00305
FX10A-140P/14-SV(71);Male;Phosphor Bronze;Gold;;Beige;Plastic;Surface Mount;154;154;2;;0.0005;;;0.0491;0.0035;0.0059
FTE-179-01-G-DV;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;158;158;2;;0.0008;;;0.0632;0.00138;0.00305
61082-163402LF;Female;Beryllium Copper;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0117;0.0068
QTE-080-01-L-D-A;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.08;0.00427;0.00597
61083-162402LF;;Brass;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0057;0.006
61082-161409LF;;Beryllium Copper;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0037;0.006
10018783-10013TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
10018784-10003TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
QTE-080-02-L-D-A;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.08;0.00726;0.00597
SEAM-20-03.5-S-08-2-A;Male;Copper Alloy;Gold;Black;Black;Plastic;Surface Mount;160;160;8;;0.00127;;;0.03038;0.0061;0.01214
352128-1;Male;Phosphor Bronze;Gold;;Gray;Plastic;Through Hole;154;154;7;;0.002;;;0.0439;0.01345;0.0154
650405-5;;Phosphor Bronze;Tin Lead;;Gray;Plastic;Through Hole;150;150;3;Vertical;0.00254;;;0.1397;0.0115;0.01049
650875-5;;Phosphor Bronze;Tin Lead;Gray;Gray;Polyester;Through Hole;150;150;3;Right Angle;0.00254;;;0.139598;0.01049;0.01758
10018783-10003TLF;Female;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
61083-163402LF;;Brass;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0067;0.006
61082-161422LF;;Beryllium Copper;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0037;0.006
61083-163422LF;;Brass;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0067;0.006
61082-163422LF;;Beryllium Copper;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0117;0.0068
61082-162422LF;;Beryllium Copper;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0077;0.0068
61083-162422LF;;Brass;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0057;0.006
10018783-10213TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
10018783-11103TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
10018784-10203TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
10018784-10103TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
61083-164422LF;;Brass;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0077;0.006
61083-161422LF;;Brass;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0047;0.006
10018783-11113TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
10018784-11203TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
10018784-11103TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
61082-163409LF;;Beryllium Copper;Gold;;;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0698;0.0117;0.0068
106509-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
10018784-10013TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
SEAM-20-02.0-S-08-2-A;Male;Copper Alloy;Gold;Black;Black;Plastic;Surface Mount;160;160;8;;0.00127;;;0.03038;0.0046;0.01214
10018783-12003TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
10018784-10113TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
10018784-11213TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
10018784-11113TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
SEAF-20-05.0-S-08-2-A;Female;Copper Alloy;Gold;Black;Black;Plastic;Surface Mount;160;160;8;;0.00127;;;0.03122;0.00505;0.01069
SEAF-20-06.5-S-08-2-A;Female;Copper Alloy;Gold;Black;Black;Plastic;Surface Mount;160;160;8;;0.00127;;;0.03122;0.00655;0.01069
10018783-11213TLF;;Copper Alloy;Gold;;Black;Nylon;Solder;164;164;;;0.001;;;0.089;0.01125;0.0074
206325164002006;Female;Phosphor Bronze;Tin;;Black;;Solder;164;164;4;;0.0009906;;;0.089;0.0101;0.0087
650923-5;;Phosphor Bronze;Tin Lead;Gray;Gray;Polyester;Through Hole;150;150;3;Vertical;0.00254;;;0.140589;0.01151;0.010998
822114-4;Female;Phosphor Bronze;Tin Lead;;;Thermoplastic;PCB;160;160;;;0.000635;;;0.0382;0.0094;0.0382
213521-1;;Brass;Gold;Blue;Blue;Plastic;Panel;160;160;13;;;;;0.069977;0.023241;0.04638
5352716-1;Male;Phosphor Bronze;Gold over Nickel;;Gray;Polyester;Through Hole;154;154;7;;0.002;;;0.0439;0.01345;0.0154
2-822114-4;;Phosphor Bronze;Tin;Black;;Thermoplastic;PCB;160;160;;;0.00065;;;0.0382;0.0094;0.0382
1-534008-0;Female;Copper Alloy;Tin Lead;Black;Black;Plastic;Through Hole;160;160;4;;0.00254;;;0.12065;0.011684;0.02093
106534-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;154;154;7;Vertical;0.002;;;0.0499;0.01345;0.0154
KX14-160K5DE;;Copper Alloy;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.072;0.00655;0.005
534026-4;;Copper Alloy;Gold;Black;Black;Plastic;Through Hole;150;150;3;;0.00254;;;0.14605;0.009144;0.01839
188399-9;Male;Phosphor Bronze;Gold over Nickel;;Gray;Plastic;Through Hole;154;154;7;;0.002;;;0.0499;0.01345;0.0154
179029-8;Male;Copper Alloy;Tin Lead;;Natural;Plastic;Surface Mount;160;160;2;Vertical;0.0007874;;;0.0698;0.0056;0.006
FTE-179-01-G-DH;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;158;158;2;;0.0008;;;0.0632;0.00305;0.00138
FTE-177-01-G-DH;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;154;154;2;;0.0008;;;0.0616;0.00305;0.00138
FTE-181-01-G-DH;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;162;162;2;;0.0008;;;0.0648;0.00305;0.00138
FTE-178-01-G-DH;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;156;156;2;;0.0008;;;0.0624;0.00305;0.00138
FTE-175-01-G-DH;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;150;150;2;;0.0008;;;0.06;0.00305;0.00138
FTE-182-01-G-DH;Male;Phosphor Bronze;Gold;Black;Black;Plastic;Surface Mount;164;164;2;;0.0008;;;0.0656;0.00305;0.00138
KX14-160N5DE;;Copper Alloy;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.072;0.00655;0.005
KX15-160N3DE;;Copper Alloy;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.072;0.00475;0.005
KX15-160NLNL;;Copper Alloy;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.0805;0.00575;0.00795
KX15-160K3DE;;Copper Alloy;Gold;;Black;Plastic;Surface Mount;160;160;2;;0.0008;;;0.072;0.00475;0.005
5534026-8;Female;Copper Alloy;Tin;Black;Black;Plastic;Through Hole;165;165;3;;0.00254;;;0.15875;0.00914;0.01839
188257-1;;Phosphor Bronze;Gold;;Gray;Plastic;Through Hole;154;154;5;;0.002;;;0.0499;0.01345;0.012
5106534-1;Male;Phosphor Bronze;Gold over Nickel;;Gray;Polyester;Through Hole;154;154;7;;0.002;;;0.0499;0.01345;0.0154
534026-8;Female;Copper Alloy;Tin Lead;Black;Black;Plastic;Through Hole;165;165;3;;0.00254;;;0.15875;0.009144;0.01839
5188257-1;Male;;Gold;;;;Through Hole;154;154;7;;0.002;;;0.0499;0.01345;0.0154
5106908-1;Male;;Gold;;;;Through Hole;154;154;7;;0.002;;;0.0499;0.01345;0.0154
534671609;;Copper Alloy;Gold;;White;Plastic;Surface Mount;160;160;2;Vertical;0.000635;;;0.05767;0.005;0.005
106908-1;;Phosphor Bronze;Gold;;Gray;Plastic;Through Hole;154;154;7;;0.002;;;0.0499;0.01345;0.0154
510-91-155-18-121002;;Beryllium Copper;Gold;;;;Through Hole;155;;;;;;;0.04572;0.00419;0.04572
510-93-155-16-003002;;Beryllium Copper;Gold;;;;Through Hole;155;;;;;;;0.04064;0.00419;0.04064
510-93-154-13-021002;;Beryllium Copper;Gold;;;;Through Hole;154;;;;;;;0.03302;0.00419;0.03302
510-91-156-15-061002;;Beryllium Copper;Gold;;;;Through Hole;156;;;;;;;0.0381;0.00419;0.0381
510-93-153-15-061002;;Beryllium Copper;Gold;;;;Through Hole;153;;;;;;;0.0381;0.00419;0.0381
510-93-156-15-061002;;Beryllium Copper;Gold;;;;Through Hole;156;;;;;;;0.0381;0.00419;0.0381
510-91-160-14-001002;;Beryllium Copper;Gold;;;;Through Hole;160;;;;;;;0.03556;0.00419;0.03556
510-91-161-14-051002;;Beryllium Copper;Gold;;;;Through Hole;161;;;;;;;0.03556;0.00419;0.03556
510-91-155-16-091002;;Beryllium Copper;Gold;;;;Through Hole;155;;;;;;;0.04064;0.00419;0.04064
510-91-153-15-061002;;Beryllium Copper;Gold;;;;Through Hole;153;;;;;;;0.0381;0.00419;0.0381
510-93-160-14-001002;;Beryllium Copper;Gold;;;;Through Hole;160;;;;;;;0.03556;0.00419;0.03556
510-93-161-14-051002;;Beryllium Copper;Gold;;;;Through Hole;161;;;;;;;0.03556;0.00419;0.03556
510-93-155-16-091002;;Beryllium Copper;Gold;;;;Through Hole;155;;;;;;;0.04064;0.00419;0.04064
510-93-155-18-121002;;Beryllium Copper;Gold;;;;Through Hole;155;;;;;;;0.04572;0.00419;0.04572
510-91-154-13-021002;;Beryllium Copper;Gold;;;;Through Hole;154;;;;;;;0.03302;0.00419;0.03302
510-91-155-16-003002;;Beryllium Copper;Gold;;;;Through Hole;155;;;;;;;0.04064;0.00419;0.04064
5100669-1;Male;Phosphor Bronze;Gold over Nickel;;Gray;Polyester;Through Hole;175;175;7;Vertical;0.002;;;0.0499;0.01345;0.0154
100669-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;175;175;7;Vertical;0.002;;;0.0499;0.01345;0.0154
5646346-1;Male;Phosphor Bronze;Gold over Nickel;;Gray;Polyester;Through Hole;176;176;10;Vertical;0.002;;;0.0499;0.01345;0.0214
646346-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;176;176;8;Vertical;0.002;;;0.0499;0.01345;0.0214
532431-8;Female;Copper Alloy;Tin;Natural;Natural;Thermoplastic;Through Hole;165;165;3;Right Angle;0.00254;;;0.15875;0.008484;0.009144
532433-8;Male;Phosphor Bronze;Tin;Black;Brown;Plastic;Through Hole;165;165;3;Vertical;0.00254;;;0.15875;0.011735;0.012192
75800-0001;Male;Copper Alloy;Copper Alloy;Black;Black;Plastic;PC Board;170;170;2;Right Angle;0.00075;;;0.0748;0.02185;0.01314
532903-6;Female;Copper Alloy;Tin;Natural;Brown;Plastic;Through Hole;180;180;4;Right Angle;0.00254;;;0.13335;0.011684;0.02093
532436-6;Male;Phosphor Bronze;Tin;Black;Brown;Plastic;Through Hole;180;180;4;Vertical;0.00254;;;0.13335;0.011735;0.014732
5106510-1;Male;Phosphor Bronze;Gold;;Gray;Polyester;Through Hole;175;175;7;Vertical;0.002;;;0.0499;0.01345;0.0154
